User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned
3774,Male,44,Moderate,Suburban,125,117,392
3775,Male,47,Sedentary,Suburban,54,39,210
3776,Male,28,Active,Suburban,161,142,457
3777,Male,41,Active,Suburban,159,112,517
3778,Female,31,Sedentary,Urban,71,46,291
3779,Female,40,Moderate,Rural,126,120,333
3780,Male,26,Sedentary,Suburban,68,38,151
3781,Male,59,Active,Rural,198,139,853
3782,Female,35,Active,Urban,168,148,613
3783,Female,56,Sedentary,Rural,66,41,186
3784,Female,36,Active,Urban,154,149,422
3785,Male,22,Sedentary,Rural,60,43,229
3786,Female,35,Active,Rural,189,181,717
3787,Female,50,Moderate,Urban,132,69,646
3788,Male,55,Moderate,Rural,115,81,415
3789,Male,30,Moderate,Urban,100,73,263
3790,Female,26,Sedentary,Rural,52,27,216
3791,Male,43,Sedentary,Rural,74,39,282
3792,Male,18,Moderate,Suburban,141,104,438
3793,Male,29,Moderate,Rural,139,93,305
3794,Male,41,Moderate,Suburban,123,65,577
3795,Male,18,Active,Suburban,167,90,831
3796,Female,21,Moderate,Urban,137,76,385
3797,Female,24,Active,Urban,192,120,449
3798,Female,45,Moderate,Rural,116,102,509
3799,Female,54,Sedentary,Urban,59,54,258
3800,Female,22,Moderate,Suburban,141,97,381
3801,Male,56,Active,Rural,160,88,527
3802,Female,49,Moderate,Urban,116,112,492
3803,Female,48,Active,Urban,154,114,373
3804,Male,32,Moderate,Urban,126,108,486
3805,Female,20,Active,Suburban,168,147,570
3806,Female,32,Active,Urban,174,138,446
3807,Female,35,Moderate,Rural,124,109,320
3808,Female,38,Moderate,Rural,134,117,410
3809,Male,27,Sedentary,Rural,71,47,190
3810,Male,38,Sedentary,Suburban,79,59,374
3811,Male,43,Sedentary,Urban,74,58,316
3812,Male,58,Active,Rural,152,148,711
3813,Female,20,Active,Urban,193,191,729
3814,Female,18,Sedentary,Urban,57,33,122
3815,Female,38,Sedentary,Rural,64,63,305
3816,Female,28,Moderate,Suburban,110,85,339
3817,Female,33,Sedentary,Rural,95,91,435
3818,Female,52,Active,Rural,162,139,476
3819,Female,38,Moderate,Suburban,147,84,378
3820,Male,58,Sedentary,Urban,73,61,259
3821,Male,28,Sedentary,Urban,61,34,144
3822,Male,48,Sedentary,Suburban,50,37,173
3823,Male,18,Moderate,Rural,134,114,551
3824,Male,58,Moderate,Suburban,100,57,240
3825,Male,49,Moderate,Rural,122,80,403
3826,Male,20,Sedentary,Suburban,72,42,346
3827,Female,49,Moderate,Urban,107,95,227
3828,Female,59,Moderate,Suburban,135,107,501
3829,Female,22,Moderate,Suburban,146,86,319
3830,Female,54,Moderate,Rural,129,117,470
3831,Male,29,Active,Rural,161,154,744
3832,Male,31,Sedentary,Rural,55,29,124
3833,Male,26,Moderate,Suburban,133,69,363
3834,Male,24,Active,Suburban,187,136,540
3835,Female,33,Active,Rural,190,164,928
3836,Female,45,Sedentary,Urban,81,67,379
3837,Female,24,Sedentary,Rural,53,35,132
3838,Female,31,Moderate,Suburban,119,94,498
3839,Male,49,Sedentary,Suburban,66,64,230
3840,Male,25,Sedentary,Rural,72,48,332
3841,Female,44,Sedentary,Rural,50,43,153
3842,Female,20,Sedentary,Suburban,83,44,341
3843,Female,44,Moderate,Suburban,147,121,666
3844,Female,47,Active,Urban,193,129,715
3845,Female,51,Sedentary,Rural,55,38,222
3846,Female,43,Active,Rural,167,118,752
3847,Male,54,Active,Urban,174,135,402
3848,Male,57,Active,Suburban,190,151,857
3849,Female,39,Sedentary,Suburban,93,74,233
3850,Male,49,Sedentary,Urban,89,46,262
3851,Male,58,Moderate,Rural,144,91,616
3852,Male,19,Sedentary,Suburban,90,80,239
3853,Female,25,Sedentary,Urban,63,48,222
3854,Male,59,Sedentary,Urban,51,29,132
3855,Male,24,Active,Urban,171,93,489
3856,Male,36,Moderate,Suburban,119,105,481
3857,Male,50,Active,Suburban,150,88,428
3858,Male,19,Moderate,Urban,104,61,384
3859,Male,20,Sedentary,Urban,63,58,167
3860,Male,45,Sedentary,Suburban,74,72,242
3861,Female,31,Active,Suburban,195,131,642
3862,Male,32,Active,Suburban,176,173,873
3863,Male,38,Active,Suburban,157,100,447
3864,Male,31,Moderate,Suburban,113,79,289
3865,Female,57,Active,Urban,158,124,675
3866,Male,35,Sedentary,Suburban,87,67,395
3867,Female,56,Moderate,Suburban,121,61,265
3868,Male,37,Moderate,Urban,136,134,520
3869,Female,18,Sedentary,Urban,92,71,277
3870,Female,26,Active,Rural,178,159,544
3871,Female,26,Active,Suburban,158,123,331
3872,Male,55,Sedentary,Rural,93,85,359
3873,Female,56,Sedentary,Rural,86,52,201
3874,Male,46,Sedentary,Urban,71,64,173
3875,Male,32,Sedentary,Urban,63,53,142
3876,Male,37,Moderate,Rural,135,90,444
3877,Female,55,Moderate,Rural,110,95,234
3878,Male,58,Active,Rural,171,136,657
3879,Female,47,Moderate,Rural,132,86,283
3880,Male,43,Moderate,Suburban,148,141,396
3881,Male,23,Moderate,Rural,136,127,304
3882,Male,56,Sedentary,Urban,80,73,181
3883,Male,34,Moderate,Rural,141,99,286
3884,Male,23,Active,Rural,190,139,496
3885,Male,45,Moderate,Urban,112,64,429
3886,Male,26,Sedentary,Rural,66,50,258
3887,Female,44,Moderate,Urban,111,109,390
3888,Male,52,Active,Suburban,165,94,709
3889,Male,23,Moderate,Suburban,117,69,351
3890,Female,21,Active,Urban,183,141,910
3891,Female,33,Sedentary,Suburban,55,44,176
3892,Female,40,Active,Suburban,155,112,550
3893,Male,40,Active,Suburban,199,184,468
3894,Female,46,Sedentary,Urban,79,40,381
3895,Male,58,Active,Rural,164,103,376
3896,Female,21,Moderate,Suburban,137,75,665
3897,Male,57,Moderate,Rural,138,105,475
3898,Female,57,Active,Rural,163,105,791
3899,Male,41,Moderate,Suburban,146,93,392
3900,Male,23,Moderate,Suburban,146,131,450
3901,Male,57,Sedentary,Rural,55,36,228
3902,Female,23,Active,Suburban,196,181,824
3903,Female,31,Moderate,Urban,103,84,456
3904,Female,31,Active,Urban,186,156,469
3905,Female,52,Active,Suburban,165,104,515
3906,Female,23,Moderate,Rural,122,75,588
3907,Male,40,Sedentary,Suburban,78,74,282
3908,Female,37,Sedentary,Urban,64,36,226
3909,Male,34,Active,Rural,195,135,692
3910,Male,37,Sedentary,Suburban,86,83,178
3911,Male,23,Moderate,Urban,132,112,566
3912,Male,57,Moderate,Rural,117,72,366
3913,Female,45,Sedentary,Urban,97,70,442
3914,Female,30,Sedentary,Suburban,59,53,267
3915,Female,46,Active,Suburban,180,112,788
3916,Female,37,Sedentary,Urban,64,39,179
3917,Female,34,Active,Urban,156,123,349
3918,Female,52,Moderate,Urban,139,83,646
3919,Male,56,Sedentary,Urban,54,38,184
3920,Female,54,Active,Urban,152,132,680
3921,Male,40,Active,Rural,168,113,683
3922,Male,35,Active,Suburban,164,99,571
3923,Male,53,Active,Rural,156,137,773
3924,Male,37,Moderate,Urban,123,112,308
3925,Female,24,Sedentary,Rural,73,46,268
3926,Female,53,Active,Suburban,188,136,607
3927,Male,59,Sedentary,Urban,59,52,224
3928,Female,18,Sedentary,Urban,82,60,269
3929,Male,54,Moderate,Suburban,138,96,503
3930,Male,52,Sedentary,Rural,79,44,219
3931,Male,58,Moderate,Suburban,100,53,338
3932,Male,20,Moderate,Suburban,137,126,438
3933,Female,52,Active,Rural,161,108,419
3934,Male,46,Moderate,Rural,117,111,370
3935,Female,26,Active,Urban,195,172,582
3936,Male,54,Moderate,Urban,106,91,253
3937,Female,59,Moderate,Urban,133,93,483
3938,Female,42,Sedentary,Suburban,85,81,351
3939,Female,29,Active,Rural,163,125,548
3940,Male,55,Sedentary,Rural,65,42,295
3941,Male,24,Moderate,Urban,111,96,358
3942,Female,24,Active,Suburban,171,122,572
3943,Female,21,Moderate,Suburban,134,96,388
3944,Male,48,Moderate,Rural,125,69,303
3945,Female,56,Sedentary,Rural,81,61,297
3946,Female,27,Active,Rural,194,162,657
3947,Female,40,Active,Rural,154,89,650
3948,Male,43,Active,Suburban,162,104,358
3949,Male,40,Moderate,Urban,113,59,299
3950,Male,46,Active,Rural,187,130,663
3951,Male,25,Moderate,Rural,133,84,524
3952,Male,36,Moderate,Rural,135,70,647
3953,Male,46,Moderate,Suburban,125,72,380
3954,Female,23,Active,Urban,198,107,665
3955,Female,46,Sedentary,Suburban,52,27,189
3956,Female,41,Moderate,Urban,128,96,355
3957,Female,27,Sedentary,Suburban,59,43,170
3958,Female,31,Active,Rural,193,133,534
3959,Female,23,Active,Rural,180,124,810
3960,Male,21,Active,Urban,168,105,355
3961,Female,32,Active,Suburban,185,174,735
3962,Female,54,Active,Urban,153,83,612
3963,Male,56,Sedentary,Suburban,75,37,303
3964,Male,45,Active,Rural,196,140,784
3965,Female,19,Active,Urban,184,173,879
3966,Female,30,Active,Urban,168,131,671
3967,Female,19,Active,Rural,177,90,499
3968,Male,58,Active,Rural,162,107,567
3969,Male,49,Moderate,Rural,139,107,591
3970,Male,22,Moderate,Rural,123,89,364
3971,Male,20,Sedentary,Rural,71,60,353
3972,Female,19,Active,Rural,173,161,811
3973,Female,31,Sedentary,Suburban,96,59,357
3974,Female,57,Sedentary,Suburban,81,62,165
3975,Male,46,Active,Urban,161,160,790
3976,Male,55,Active,Suburban,186,185,505
3977,Female,23,Moderate,Urban,146,100,427
3978,Female,51,Active,Suburban,180,109,756
3979,Female,25,Moderate,Suburban,114,108,545
3980,Male,19,Sedentary,Rural,62,45,243
3981,Female,43,Sedentary,Suburban,69,61,155
3982,Male,34,Moderate,Suburban,106,73,252
3983,Female,41,Moderate,Suburban,138,78,306
3984,Female,48,Active,Rural,191,171,834
3985,Male,33,Moderate,Rural,139,106,320
3986,Male,38,Moderate,Suburban,135,68,403
3987,Male,55,Active,Urban,162,109,529
3988,Female,43,Sedentary,Suburban,79,63,325
3989,Male,34,Moderate,Rural,134,103,641
3990,Female,59,Active,Rural,156,127,713
3991,Male,21,Active,Urban,157,148,669
3992,Female,21,Moderate,Rural,140,117,522
3993,Male,36,Sedentary,Rural,59,54,221
3994,Male,55,Active,Suburban,178,104,764
3995,Female,42,Moderate,Urban,128,71,611
3996,Male,25,Sedentary,Rural,76,50,305
3997,Female,35,Moderate,Rural,141,94,373
3998,Female,35,Active,Suburban,158,104,775
3999,Female,24,Active,Suburban,175,133,691
4000,Male,34,Active,Suburban,150,138,695
4001,Female,20,Moderate,Suburban,123,90,259
4002,Male,39,Active,Urban,172,87,474
4003,Male,32,Moderate,Suburban,105,70,358
4004,Female,48,Sedentary,Urban,94,66,336
4005,Male,53,Sedentary,Rural,89,47,301
4006,Female,43,Sedentary,Rural,56,34,144
4007,Female,31,Sedentary,Suburban,75,53,349
4008,Female,34,Active,Suburban,175,165,350
4009,Female,26,Active,Suburban,188,130,617
4010,Female,24,Moderate,Rural,105,88,231
4011,Female,44,Sedentary,Rural,60,55,191
4012,Male,45,Sedentary,Rural,58,41,246
4013,Male,29,Moderate,Urban,102,57,398
4014,Male,34,Moderate,Rural,110,100,277
4015,Male,26,Moderate,Suburban,127,115,540
4016,Male,25,Moderate,Urban,108,80,419
4017,Female,44,Sedentary,Urban,57,39,199
4018,Male,59,Active,Urban,167,131,344
4019,Female,29,Sedentary,Rural,51,47,154
4020,Male,54,Moderate,Rural,125,112,455
4021,Male,37,Active,Rural,177,93,365
4022,Female,18,Sedentary,Rural,83,46,292
4023,Male,26,Moderate,Suburban,136,104,279
4024,Male,41,Active,Urban,186,138,658
4025,Male,51,Active,Urban,183,101,785
4026,Female,53,Moderate,Urban,103,67,455
4027,Male,21,Active,Urban,165,111,368
4028,Female,46,Sedentary,Urban,93,50,222
4029,Male,40,Sedentary,Suburban,92,71,439
4030,Female,52,Sedentary,Suburban,77,56,302
4031,Male,33,Active,Urban,177,106,748
4032,Female,25,Active,Urban,168,152,465
4033,Female,44,Moderate,Rural,124,112,337
4034,Male,56,Moderate,Urban,129,80,598
4035,Male,29,Active,Suburban,169,101,448
4036,Male,21,Sedentary,Rural,65,59,205
4037,Female,42,Active,Suburban,189,99,465
4038,Male,23,Sedentary,Rural,99,91,367
4039,Female,20,Moderate,Rural,118,105,475
4040,Male,56,Active,Urban,177,116,873
4041,Male,41,Active,Suburban,154,119,405
4042,Female,38,Active,Suburban,199,183,401
4043,Male,23,Sedentary,Urban,93,81,426
4044,Male,50,Moderate,Rural,122,79,609
4045,Male,25,Sedentary,Rural,64,57,141
4046,Female,50,Moderate,Suburban,147,144,494
4047,Female,20,Sedentary,Urban,89,54,259
4048,Female,19,Moderate,Urban,131,100,626
4049,Female,55,Sedentary,Suburban,70,61,251
4050,Male,57,Active,Rural,191,179,623
4051,Male,56,Sedentary,Rural,83,45,257
4052,Male,56,Active,Urban,159,90,486
4053,Female,41,Active,Rural,152,140,404
4054,Male,38,Active,Rural,189,158,838
4055,Female,35,Sedentary,Rural,87,57,389
4056,Male,52,Active,Suburban,157,144,776
4057,Female,28,Sedentary,Urban,85,82,212
4058,Female,28,Moderate,Suburban,113,82,511
4059,Male,20,Sedentary,Suburban,90,88,216
4060,Female,40,Sedentary,Rural,55,45,233
4061,Female,18,Sedentary,Urban,86,43,388
4062,Male,40,Moderate,Rural,109,99,243
4063,Female,39,Moderate,Urban,122,77,563
4064,Female,59,Moderate,Rural,129,90,581
4065,Male,47,Active,Urban,167,165,561
4066,Female,19,Sedentary,Urban,93,91,461
4067,Female,34,Sedentary,Rural,60,56,144
4068,Female,58,Active,Rural,168,148,528
4069,Male,37,Active,Suburban,152,133,343
4070,Male,26,Sedentary,Suburban,81,75,332
4071,Male,28,Active,Urban,157,139,561
4072,Male,34,Active,Rural,183,98,902
4073,Female,31,Moderate,Rural,125,88,503
4074,Male,35,Active,Suburban,168,124,415
4075,Male,35,Active,Rural,157,140,769
4076,Male,25,Sedentary,Urban,60,36,217
4077,Male,46,Active,Urban,170,153,645
4078,Female,25,Active,Urban,192,112,901
4079,Female,43,Active,Suburban,194,167,725
4080,Male,45,Moderate,Urban,137,130,401
4081,Female,25,Sedentary,Suburban,61,53,271
4082,Male,37,Moderate,Suburban,102,69,398
4083,Male,25,Active,Urban,172,90,732
4084,Female,31,Sedentary,Suburban,78,62,258
4085,Female,30,Sedentary,Suburban,70,66,272
4086,Female,57,Active,Urban,167,117,691
4087,Female,34,Moderate,Urban,115,91,471
4088,Female,43,Active,Suburban,173,90,733
4089,Female,23,Moderate,Suburban,132,87,450
4090,Male,34,Active,Rural,160,148,457
4091,Female,21,Sedentary,Urban,52,40,226
4092,Male,42,Sedentary,Rural,95,83,462
4093,Male,24,Moderate,Suburban,119,109,399
4094,Male,34,Active,Rural,180,123,720
4095,Male,39,Moderate,Suburban,136,103,440
4096,Male,45,Sedentary,Rural,59,45,147
4097,Female,23,Sedentary,Suburban,57,50,132
4098,Female,47,Moderate,Suburban,136,126,634
4099,Male,27,Moderate,Suburban,135,134,629
4100,Male,56,Moderate,Urban,126,75,295
4101,Female,31,Moderate,Suburban,133,98,631
4102,Male,59,Moderate,Urban,125,81,312
4103,Female,39,Active,Suburban,157,146,603
4104,Female,58,Moderate,Rural,146,99,711
4105,Female,43,Moderate,Suburban,103,92,258
4106,Male,27,Sedentary,Suburban,99,55,490
4107,Male,19,Sedentary,Rural,85,65,248
4108,Male,20,Active,Suburban,199,168,807
4109,Male,59,Moderate,Suburban,125,117,274
4110,Male,28,Moderate,Suburban,132,102,429
4111,Male,27,Sedentary,Rural,79,65,170
4112,Male,29,Sedentary,Suburban,72,38,230
4113,Male,31,Sedentary,Urban,84,65,350
4114,Female,47,Moderate,Urban,136,79,581
4115,Male,58,Moderate,Urban,119,76,244
4116,Female,30,Active,Urban,175,162,831
4117,Female,47,Sedentary,Rural,97,79,287
4118,Female,55,Sedentary,Suburban,51,46,109
4119,Male,28,Sedentary,Urban,82,70,226
4120,Male,18,Sedentary,Suburban,94,88,392
4121,Male,44,Sedentary,Suburban,73,68,214
4122,Female,56,Moderate,Rural,147,142,297
4123,Male,54,Moderate,Suburban,141,127,507
4124,Male,26,Sedentary,Urban,78,59,309
4125,Female,43,Sedentary,Urban,81,61,202
4126,Male,42,Moderate,Rural,113,89,397
4127,Female,34,Moderate,Urban,100,81,359
4128,Female,23,Active,Urban,173,129,677
4129,Female,32,Moderate,Rural,119,95,577
4130,Male,20,Active,Rural,151,88,702
4131,Female,48,Sedentary,Urban,73,65,160
4132,Female,45,Sedentary,Rural,98,82,312
4133,Male,26,Sedentary,Rural,57,37,116
4134,Female,35,Moderate,Urban,110,81,490
4135,Male,57,Moderate,Urban,131,75,648
4136,Male,49,Sedentary,Rural,75,43,241
4137,Female,36,Sedentary,Suburban,88,47,205
4138,Male,22,Active,Suburban,187,143,835
4139,Male,23,Moderate,Urban,135,126,320
4140,Male,29,Moderate,Urban,111,103,236
4141,Male,59,Active,Suburban,158,106,724
4142,Female,34,Sedentary,Rural,65,49,293
4143,Male,56,Sedentary,Suburban,53,46,196
4144,Male,24,Moderate,Suburban,100,54,437
4145,Male,28,Moderate,Urban,109,103,430
4146,Male,51,Sedentary,Rural,59,54,261
4147,Female,19,Active,Suburban,187,159,393
4148,Female,31,Active,Rural,196,166,845
4149,Male,35,Active,Urban,174,140,359
4150,Female,26,Moderate,Suburban,100,91,332
4151,Male,56,Active,Urban,164,85,602
4152,Female,21,Moderate,Suburban,116,112,548
4153,Male,31,Moderate,Rural,107,89,365
4154,Male,28,Sedentary,Urban,53,49,252
4155,Female,47,Sedentary,Rural,73,56,226
4156,Female,57,Active,Suburban,157,96,772
4157,Female,44,Active,Urban,195,146,540
4158,Female,46,Moderate,Rural,136,95,475
4159,Female,49,Sedentary,Rural,65,47,200
4160,Male,47,Sedentary,Suburban,70,55,308
4161,Male,43,Moderate,Urban,134,67,473
4162,Male,47,Active,Rural,169,165,788
4163,Male,27,Active,Urban,176,157,608
4164,Female,29,Moderate,Urban,120,94,331
4165,Female,50,Sedentary,Urban,67,53,213
4166,Male,51,Moderate,Urban,125,100,592
4167,Male,35,Moderate,Suburban,101,52,447
4168,Female,56,Active,Rural,182,178,642
4169,Female,33,Sedentary,Urban,55,47,114
4170,Female,21,Active,Rural,162,157,406
4171,Female,27,Active,Rural,158,81,760
4172,Female,45,Sedentary,Rural,80,78,172
4173,Male,58,Active,Suburban,190,105,420
4174,Male,35,Moderate,Urban,110,100,394
4175,Male,26,Moderate,Urban,148,138,586
4176,Male,39,Sedentary,Rural,84,44,299
4177,Female,27,Moderate,Rural,123,90,597
4178,Male,57,Moderate,Suburban,148,109,500
4179,Male,40,Moderate,Suburban,138,72,495
4180,Male,30,Moderate,Rural,139,111,591
4181,Male,41,Active,Urban,156,86,589
4182,Male,30,Moderate,Suburban,103,86,496
4183,Female,42,Sedentary,Urban,82,47,268
4184,Male,46,Active,Suburban,184,146,744
4185,Male,33,Moderate,Urban,146,134,486
4186,Female,57,Moderate,Rural,142,88,542
4187,Female,23,Sedentary,Suburban,88,70,428
4188,Female,25,Active,Rural,166,142,436
4189,Female,51,Moderate,Suburban,141,74,536
4190,Male,35,Sedentary,Rural,95,50,203
4191,Female,49,Active,Suburban,178,99,889
4192,Male,27,Active,Suburban,191,99,777
4193,Female,51,Moderate,Suburban,120,74,519
4194,Male,40,Sedentary,Urban,62,56,163
4195,Female,36,Sedentary,Urban,75,72,322
4196,Female,37,Moderate,Suburban,129,127,368
4197,Male,51,Moderate,Rural,108,77,339
4198,Male,55,Moderate,Rural,137,85,666
4199,Female,34,Sedentary,Suburban,71,55,212
4200,Male,22,Active,Urban,161,115,443
4201,Male,19,Moderate,Urban,110,57,502
4202,Male,58,Moderate,Urban,106,54,406
4203,Male,51,Active,Urban,166,147,749
4204,Female,37,Active,Rural,162,158,532
4205,Male,19,Sedentary,Suburban,83,57,344
4206,Female,45,Moderate,Suburban,140,125,624
4207,Male,35,Sedentary,Suburban,93,75,361
4208,Female,56,Active,Rural,185,153,764
4209,Female,52,Moderate,Urban,120,79,460
4210,Female,32,Sedentary,Urban,53,27,147
4211,Female,56,Sedentary,Rural,90,61,191
4212,Male,57,Active,Rural,153,116,703
4213,Male,56,Moderate,Suburban,103,84,415
4214,Female,20,Sedentary,Suburban,62,40,265
4215,Male,36,Sedentary,Rural,58,39,263
4216,Male,40,Active,Rural,150,146,572
4217,Female,36,Moderate,Rural,120,84,259
4218,Male,35,Active,Urban,174,171,488
4219,Male,47,Sedentary,Suburban,62,45,173
4220,Male,56,Moderate,Rural,129,103,312
4221,Male,36,Active,Rural,191,170,651
4222,Female,22,Moderate,Urban,141,86,358
4223,Female,30,Moderate,Rural,100,96,200
4224,Male,51,Moderate,Suburban,146,98,407
4225,Female,41,Sedentary,Urban,96,93,204
4226,Female,35,Moderate,Rural,133,127,497
4227,Female,21,Active,Suburban,158,129,526
4228,Female,53,Moderate,Suburban,122,101,554
4229,Male,25,Moderate,Urban,127,92,442
4230,Male,18,Sedentary,Suburban,56,41,113
4231,Male,58,Active,Urban,161,81,477
4232,Female,55,Moderate,Suburban,127,74,347
4233,Male,53,Sedentary,Rural,96,87,359
4234,Male,55,Sedentary,Urban,71,52,283
4235,Male,30,Moderate,Suburban,124,71,603
4236,Female,39,Moderate,Urban,147,120,482
4237,Male,46,Moderate,Suburban,148,82,690
4238,Female,26,Sedentary,Urban,76,50,344
4239,Female,44,Moderate,Rural,138,79,332
4240,Female,21,Sedentary,Urban,52,27,213
4241,Female,57,Active,Urban,191,118,849
4242,Female,34,Moderate,Rural,148,113,630
4243,Male,54,Active,Suburban,155,78,747
4244,Female,20,Active,Rural,164,129,681
4245,Female,21,Active,Urban,195,153,572
4246,Female,57,Sedentary,Rural,80,69,315
4247,Male,33,Sedentary,Rural,82,81,276
4248,Male,28,Sedentary,Urban,70,57,181
4249,Male,44,Sedentary,Urban,62,43,213
4250,Male,43,Active,Rural,168,110,759
4251,Female,48,Sedentary,Urban,56,52,215
4252,Female,51,Active,Suburban,185,162,438
4253,Male,25,Active,Suburban,185,142,914
4254,Female,56,Sedentary,Suburban,73,45,183
4255,Male,18,Active,Suburban,193,100,759
4256,Male,19,Sedentary,Rural,80,48,191
4257,Male,44,Active,Rural,190,99,433
4258,Female,20,Moderate,Rural,126,118,535
4259,Male,51,Sedentary,Urban,92,57,383
4260,Male,33,Active,Rural,166,90,557
4261,Female,18,Sedentary,Rural,72,53,260
4262,Female,24,Active,Urban,159,117,358
4263,Female,52,Sedentary,Urban,93,89,382
4264,Female,39,Moderate,Urban,142,117,650
4265,Female,49,Moderate,Suburban,147,91,570
4266,Female,43,Sedentary,Rural,93,48,439
4267,Male,23,Sedentary,Rural,85,47,243
4268,Female,28,Active,Rural,196,143,873
4269,Female,48,Active,Urban,173,108,782
4270,Female,38,Sedentary,Rural,87,77,335
4271,Male,39,Moderate,Suburban,145,121,336
4272,Female,18,Moderate,Rural,135,82,377
4273,Male,38,Sedentary,Rural,98,49,258
4274,Male,37,Active,Urban,158,154,569
4275,Male,26,Sedentary,Suburban,86,59,366
4276,Male,44,Sedentary,Rural,87,71,204
4277,Female,46,Moderate,Urban,134,125,577
4278,Female,50,Moderate,Suburban,137,120,555
4279,Female,18,Active,Suburban,162,137,598
4280,Female,20,Active,Urban,181,116,611
4281,Female,49,Sedentary,Urban,88,56,273
4282,Female,37,Sedentary,Urban,68,52,138
4283,Male,34,Sedentary,Urban,52,51,109
4284,Male,54,Sedentary,Urban,62,44,150
4285,Female,55,Moderate,Urban,140,79,551
4286,Female,27,Active,Rural,172,132,355
4287,Female,46,Active,Urban,177,164,371
4288,Female,59,Active,Urban,151,120,702
4289,Female,49,Active,Suburban,172,149,686
4290,Female,30,Moderate,Suburban,100,92,277
4291,Male,48,Sedentary,Suburban,61,52,135
4292,Male,21,Active,Urban,198,142,945
4293,Female,35,Active,Urban,190,143,395
4294,Female,28,Sedentary,Rural,83,58,405
4295,Female,59,Moderate,Rural,109,72,503
4296,Male,35,Moderate,Rural,103,57,320
4297,Male,58,Active,Rural,186,161,874
4298,Male,54,Active,Urban,188,150,728
4299,Male,50,Active,Suburban,184,125,720
4300,Male,54,Moderate,Urban,138,135,304
4301,Female,20,Active,Urban,184,122,683
4302,Female,18,Sedentary,Urban,88,58,176
4303,Male,36,Moderate,Urban,118,95,421
4304,Female,23,Moderate,Suburban,126,83,450
4305,Male,27,Sedentary,Suburban,92,78,365
4306,Male,54,Sedentary,Rural,51,38,207
4307,Male,29,Moderate,Urban,102,64,208
4308,Female,34,Active,Rural,166,121,716
4309,Female,44,Moderate,Suburban,142,129,361
4310,Female,19,Active,Suburban,166,97,377
4311,Female,42,Sedentary,Rural,56,37,226
4312,Female,45,Active,Suburban,156,124,655
4313,Male,54,Sedentary,Suburban,75,50,168
4314,Male,54,Active,Urban,175,102,411
4315,Male,34,Active,Urban,151,139,669
4316,Female,22,Sedentary,Suburban,85,76,404
4317,Female,36,Active,Suburban,173,154,720
4318,Female,21,Moderate,Rural,128,104,384
4319,Male,56,Active,Rural,158,93,645
4320,Male,55,Moderate,Suburban,136,83,501
4321,Male,47,Sedentary,Urban,97,83,439
4322,Female,49,Active,Urban,164,84,474
4323,Female,54,Active,Rural,190,131,619
4324,Male,44,Moderate,Urban,102,58,291
4325,Male,49,Moderate,Urban,113,90,296
4326,Male,59,Sedentary,Rural,90,79,187
4327,Male,28,Moderate,Rural,111,103,336
4328,Female,58,Moderate,Urban,103,85,506
4329,Male,30,Moderate,Rural,140,130,355
4330,Female,52,Active,Suburban,170,99,438
4331,Female,34,Active,Rural,152,134,305
4332,Female,47,Active,Suburban,155,133,325
4333,Female,35,Active,Suburban,172,126,721
4334,Female,54,Active,Suburban,165,85,695
4335,Male,47,Moderate,Rural,135,94,447
4336,Female,43,Moderate,Rural,149,101,420
4337,Male,33,Active,Rural,152,101,470
4338,Male,28,Active,Suburban,162,151,377
4339,Female,21,Sedentary,Rural,62,54,182
4340,Male,58,Sedentary,Urban,53,41,165
4341,Male,32,Moderate,Urban,146,77,327
4342,Male,29,Sedentary,Rural,68,63,246
4343,Male,44,Moderate,Suburban,140,117,563
4344,Female,21,Sedentary,Rural,80,75,344
4345,Male,52,Active,Urban,192,160,776
4346,Male,38,Active,Suburban,161,91,619
4347,Female,53,Moderate,Rural,108,106,400
4348,Female,19,Moderate,Rural,119,74,336
4349,Female,56,Moderate,Suburban,149,77,412
4350,Female,45,Moderate,Suburban,124,74,307
4351,Female,51,Sedentary,Urban,77,49,305
4352,Male,50,Active,Rural,177,88,740
4353,Female,25,Sedentary,Urban,71,55,168
4354,Male,25,Active,Urban,170,97,383
4355,Female,59,Active,Suburban,165,105,503
4356,Male,39,Sedentary,Rural,66,37,169
4357,Male,44,Moderate,Urban,141,96,463
4358,Female,45,Sedentary,Urban,90,76,269
4359,Male,28,Sedentary,Suburban,56,31,166
4360,Female,44,Sedentary,Rural,56,38,202
4361,Male,18,Active,Rural,187,180,717
4362,Female,56,Moderate,Urban,144,129,651
4363,Male,45,Active,Suburban,178,142,389
4364,Male,44,Sedentary,Rural,70,35,277
4365,Female,25,Sedentary,Rural,79,66,346
4366,Female,41,Active,Urban,191,124,538
4367,Female,57,Active,Rural,180,157,561
4368,Female,53,Moderate,Rural,144,102,513
4369,Female,41,Sedentary,Rural,90,83,349
4370,Female,59,Active,Rural,193,126,757
4371,Female,39,Active,Urban,160,115,683
4372,Female,27,Active,Rural,193,127,856
4373,Female,21,Active,Rural,189,132,565
4374,Female,25,Sedentary,Suburban,77,62,181
4375,Male,56,Moderate,Urban,118,104,446
4376,Male,32,Active,Rural,191,123,912
4377,Female,25,Active,Suburban,167,127,446
4378,Female,46,Moderate,Urban,123,98,371
4379,Male,59,Sedentary,Rural,65,49,170
4380,Female,56,Active,Suburban,162,148,528
